nohup: ignoring input
OpenBLAS WARNING - could not determine the L2 cache size on this system, assuming 256k
2026-05-13 08:44:36,721 - utils.data_fetcher - INFO - Successfully fetched 146 candles for NG=F
2026-05-13 08:44:36,738 - utils.data_fetcher - WARNING - Data may be stale: last candle is 104.6 minutes old
2026-05-13 08:44:36,738 - utils.data_fetcher - INFO - Successfully fetched 31 candles for 000001.SS
2026-05-13 08:44:36,740 - utils.data_fetcher - INFO - Successfully fetched 146 candles for NQ=F
2026-05-13 08:44:36,742 - utils.data_fetcher - INFO - Successfully fetched 146 candles for BZ=F
2026-05-13 08:44:36,742 - utils.data_fetcher - INFO - Successfully fetched 146 candles for YM=F
2026-05-13 08:44:38,722 - utils.data_fetcher - INFO - Fetching data for ES=F (ES=F) on 4h timeframe
2026-05-13 08:44:38,723 - utils.data_fetcher - INFO - Fetching data for NG=F (NG=F) on 4h timeframe
2026-05-13 08:44:38,742 - utils.data_fetcher - INFO - Fetching data for 000001.SS (000001.SS) on 4h timeframe
2026-05-13 08:44:38,743 - utils.data_fetcher - INFO - Fetching data for NQ=F (NQ=F) on 4h timeframe
2026-05-13 08:44:38,744 - utils.data_fetcher - INFO - Fetching data for YM=F (YM=F) on 4h timeframe
2026-05-13 08:44:38,745 - utils.data_fetcher - INFO - Fetching data for BZ=F (BZ=F) on 4h timeframe
2026-05-13 08:44:38,753 - utils.data_fetcher - INFO - Successfully fetched 158 candles for NG=F
2026-05-13 08:44:38,779 - utils.data_fetcher - INFO - Successfully fetched 158 candles for ES=F
2026-05-13 08:44:38,819 - utils.data_fetcher - INFO - Successfully fetched 158 candles for YM=F
2026-05-13 08:44:38,857 - utils.data_fetcher - INFO - Successfully fetched 158 candles for NQ=F
2026-05-13 08:44:38,877 - utils.data_fetcher - INFO - Successfully fetched 158 candles for BZ=F
2026-05-13 08:44:38,922 - utils.data_fetcher - INFO - Successfully fetched 39 candles for 000001.SS
2026-05-13 08:44:39,063 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,077 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,077 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,078 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,078 - master_brain - INFO - agent4: BUY (23%)
2026-05-13 08:44:39,078 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,078 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:39,078 - master_brain - INFO - Analysis complete for ES=F: HOLD (23%)
2026-05-13 08:44:39,117 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,118 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,121 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,121 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,121 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,121 - master_brain - INFO - agent4: SELL (21%)
2026-05-13 08:44:39,121 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,121 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:44:39,121 - master_brain - INFO - Analysis complete for YM=F: HOLD (21%)
2026-05-13 08:44:39,118 - master_brain - ERROR - Invalid symbol: ^HSI
2026-05-13 08:44:39,122 - master_brain - ERROR - Invalid symbol: ^STOXX50E
2026-05-13 08:44:39,122 - master_brain - ERROR - Invalid symbol: ^AXJO
2026-05-13 08:44:39,122 - master_brain - INFO - Analyzing AAPL on 1h timeframe
2026-05-13 08:44:39,122 - master_brain - INFO - Analyzing MSFT on 1h timeframe
2026-05-13 08:44:39,119 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,122 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,122 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,122 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,122 - master_brain - INFO - agent4: BUY (15%)
2026-05-13 08:44:39,122 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,122 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:39,122 - master_brain - INFO - Analysis complete for NG=F: HOLD (15%)
2026-05-13 08:44:39,121 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,135 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,136 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,136 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:39,136 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,136 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:39,136 - master_brain - INFO - Analysis complete for 000001.SS: HOLD (0%)
2026-05-13 08:44:39,138 - master_brain - INFO - Analyzing GOOGL on 1h timeframe
2026-05-13 08:44:39,156 - master_brain - INFO - Analyzing AMZN on 1h timeframe
2026-05-13 08:44:39,165 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,177 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,177 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,177 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,177 - master_brain - INFO - agent4: SELL (15%)
2026-05-13 08:44:39,177 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,177 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:44:39,178 - master_brain - INFO - Analysis complete for BZ=F: HOLD (15%)
2026-05-13 08:44:39,178 - master_brain - INFO - Analyzing TSLA on 1h timeframe
2026-05-13 08:44:39,181 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:39,181 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:39,181 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:39,181 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:39,181 - master_brain - INFO - agent4: HOLD (30%)
2026-05-13 08:44:39,181 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:39,181 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:39,181 - master_brain - INFO - Analysis complete for NQ=F: HOLD (0%)
2026-05-13 08:44:39,181 - master_brain - INFO - Analyzing META on 1h timeframe
2026-05-13 08:44:40,937 - utils.data_fetcher - INFO - Fetching data for MSFT (MSFT) on 1h timeframe
2026-05-13 08:44:40,937 - utils.data_fetcher - INFO - Fetching data for META (META) on 1h timeframe
2026-05-13 08:44:40,937 - utils.data_fetcher - INFO - Fetching data for TSLA (TSLA) on 1h timeframe
2026-05-13 08:44:40,937 - utils.data_fetcher - INFO - Fetching data for AAPL (AAPL) on 1h timeframe
2026-05-13 08:44:40,938 - utils.data_fetcher - INFO - Fetching data for GOOGL (GOOGL) on 1h timeframe
2026-05-13 08:44:40,938 - utils.data_fetcher - INFO - Fetching data for AMZN (AMZN) on 1h timeframe
2026-05-13 08:44:40,987 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:40,987 - utils.data_fetcher - INFO - Successfully fetched 36 candles for AMZN
2026-05-13 08:44:40,989 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:40,989 - utils.data_fetcher - INFO - Successfully fetched 36 candles for TSLA
2026-05-13 08:44:40,990 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:40,990 - utils.data_fetcher - INFO - Successfully fetched 36 candles for GOOGL
2026-05-13 08:44:40,995 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:40,995 - utils.data_fetcher - INFO - Successfully fetched 36 candles for AAPL
2026-05-13 08:44:41,003 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:41,003 - utils.data_fetcher - INFO - Successfully fetched 36 candles for MSFT
2026-05-13 08:44:41,007 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.7 minutes old
2026-05-13 08:44:41,007 - utils.data_fetcher - INFO - Successfully fetched 36 candles for META
2026-05-13 08:44:42,988 - utils.data_fetcher - INFO - Fetching data for AMZN (AMZN) on 4h timeframe
2026-05-13 08:44:42,989 - utils.data_fetcher - INFO - Fetching data for TSLA (TSLA) on 4h timeframe
2026-05-13 08:44:42,991 - utils.data_fetcher - INFO - Fetching data for GOOGL (GOOGL) on 4h timeframe
2026-05-13 08:44:42,996 - utils.data_fetcher - INFO - Fetching data for AAPL (AAPL) on 4h timeframe
2026-05-13 08:44:43,003 - utils.data_fetcher - INFO - Fetching data for MSFT (MSFT) on 4h timeframe
2026-05-13 08:44:43,016 - utils.data_fetcher - INFO - Fetching data for META (META) on 4h timeframe
2026-05-13 08:44:43,024 - utils.data_fetcher - INFO - Successfully fetched 45 candles for TSLA
2026-05-13 08:44:43,038 - utils.data_fetcher - INFO - Successfully fetched 45 candles for GOOGL
2026-05-13 08:44:43,040 - utils.data_fetcher - INFO - Successfully fetched 45 candles for AMZN
2026-05-13 08:44:43,097 - utils.data_fetcher - INFO - Successfully fetched 45 candles for AAPL
2026-05-13 08:44:43,098 - utils.data_fetcher - INFO - Successfully fetched 45 candles for META
2026-05-13 08:44:43,100 - utils.data_fetcher - INFO - Successfully fetched 45 candles for MSFT
2026-05-13 08:44:43,084 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,181 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,181 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,181 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:43,181 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,181 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,181 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:43,181 - master_brain - INFO - Analysis complete for TSLA: HOLD (0%)
2026-05-13 08:44:43,242 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,243 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,243 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,243 - master_brain - INFO - agent3: BUY (45%)
2026-05-13 08:44:43,243 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,243 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,243 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:43,243 - master_brain - INFO - Analysis complete for GOOGL: HOLD (45%)
2026-05-13 08:44:43,255 - master_brain - INFO - Analyzing NVDA on 1h timeframe
2026-05-13 08:44:43,259 - master_brain - INFO - Analyzing BRK-B on 1h timeframe
2026-05-13 08:44:43,276 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,281 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,282 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,295 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,296 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,301 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,315 - master_brain - INFO - agent3: BUY (45%)
2026-05-13 08:44:43,339 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,339 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,339 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:43,339 - master_brain - INFO - Analysis complete for AAPL: HOLD (45%)
2026-05-13 08:44:43,339 - master_brain - INFO - Analyzing JPM on 1h timeframe
2026-05-13 08:44:43,339 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:43,339 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,339 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,339 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:43,340 - master_brain - INFO - Analysis complete for AMZN: HOLD (0%)
2026-05-13 08:44:43,340 - master_brain - ERROR - Invalid symbol: V
2026-05-13 08:44:43,340 - master_brain - INFO - Analyzing JNJ on 1h timeframe
2026-05-13 08:44:43,338 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,340 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,340 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,340 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:43,340 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,341 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,341 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:43,341 - master_brain - INFO - Analysis complete for META: HOLD (0%)
2026-05-13 08:44:43,341 - master_brain - INFO - Analyzing WMT on 1h timeframe
2026-05-13 08:44:43,358 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:43,358 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:43,358 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:43,358 - master_brain - INFO - agent3: SELL (50%)
2026-05-13 08:44:43,358 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:43,358 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:43,358 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:44:43,358 - master_brain - INFO - Analysis complete for MSFT: HOLD (50%)
2026-05-13 08:44:43,359 - master_brain - INFO - Analyzing PG on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for WMT (WMT) on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for NVDA (NVDA) on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for JNJ (JNJ) on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for BRK-B (BRK-B) on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for JPM (JPM) on 1h timeframe
2026-05-13 08:44:45,182 - utils.data_fetcher - INFO - Fetching data for PG (PG) on 1h timeframe
2026-05-13 08:44:45,226 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,226 - utils.data_fetcher - INFO - Successfully fetched 36 candles for JPM
2026-05-13 08:44:45,243 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,244 - utils.data_fetcher - INFO - Successfully fetched 36 candles for WMT
2026-05-13 08:44:45,246 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,246 - utils.data_fetcher - INFO - Successfully fetched 36 candles for JNJ
2026-05-13 08:44:45,247 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,248 - utils.data_fetcher - INFO - Successfully fetched 36 candles for PG
2026-05-13 08:44:45,263 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,264 - utils.data_fetcher - INFO - Successfully fetched 36 candles for NVDA
2026-05-13 08:44:45,266 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:45,266 - utils.data_fetcher - INFO - Successfully fetched 36 candles for BRK-B
2026-05-13 08:44:47,227 - utils.data_fetcher - INFO - Fetching data for JPM (JPM) on 4h timeframe
2026-05-13 08:44:47,244 - utils.data_fetcher - INFO - Fetching data for WMT (WMT) on 4h timeframe
2026-05-13 08:44:47,248 - utils.data_fetcher - INFO - Fetching data for JNJ (JNJ) on 4h timeframe
2026-05-13 08:44:47,248 - utils.data_fetcher - INFO - Fetching data for PG (PG) on 4h timeframe
2026-05-13 08:44:47,265 - utils.data_fetcher - INFO - Successfully fetched 45 candles for JPM
2026-05-13 08:44:47,265 - utils.data_fetcher - INFO - Fetching data for NVDA (NVDA) on 4h timeframe
2026-05-13 08:44:47,275 - utils.data_fetcher - INFO - Fetching data for BRK-B (BRK-B) on 4h timeframe
2026-05-13 08:44:47,299 - utils.data_fetcher - INFO - Successfully fetched 45 candles for PG
2026-05-13 08:44:47,324 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,361 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,361 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,361 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:47,361 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,361 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,361 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:47,361 - master_brain - INFO - Analysis complete for JPM: HOLD (0%)
2026-05-13 08:44:47,343 - utils.data_fetcher - INFO - Successfully fetched 45 candles for JNJ
2026-05-13 08:44:47,360 - utils.data_fetcher - INFO - Successfully fetched 45 candles for WMT
2026-05-13 08:44:47,362 - master_brain - INFO - Analyzing MA on 1h timeframe
2026-05-13 08:44:47,418 - utils.data_fetcher - INFO - Successfully fetched 45 candles for BRK-B
2026-05-13 08:44:47,420 - utils.data_fetcher - INFO - Successfully fetched 45 candles for NVDA
2026-05-13 08:44:47,558 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,638 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,638 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,638 - master_brain - INFO - agent3: SELL (45%)
2026-05-13 08:44:47,638 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,638 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,638 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:44:47,639 - master_brain - INFO - Analysis complete for PG: HOLD (45%)
2026-05-13 08:44:47,604 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,639 - master_brain - INFO - Analyzing UNH on 1h timeframe
2026-05-13 08:44:47,639 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,639 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,639 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:47,639 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,639 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,639 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:47,639 - master_brain - INFO - Analysis complete for BRK-B: HOLD (0%)
2026-05-13 08:44:47,639 - master_brain - INFO - Analyzing HD on 1h timeframe
2026-05-13 08:44:47,637 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,641 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,641 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,641 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:47,641 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,641 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,641 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:47,641 - master_brain - INFO - Analysis complete for NVDA: HOLD (0%)
2026-05-13 08:44:47,641 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,642 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,642 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,642 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:47,642 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,642 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,642 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:47,642 - master_brain - INFO - Analysis complete for JNJ: HOLD (0%)
2026-05-13 08:44:47,642 - master_brain - INFO - Analyzing DIS on 1h timeframe
2026-05-13 08:44:47,643 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:47,643 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:47,644 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:47,644 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:47,644 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:47,644 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:47,644 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:47,644 - master_brain - INFO - Analysis complete for WMT: HOLD (0%)
2026-05-13 08:44:47,644 - master_brain - INFO - Analyzing BAC on 1h timeframe
2026-05-13 08:44:47,644 - master_brain - INFO - Analyzing NFLX on 1h timeframe
2026-05-13 08:44:49,382 - utils.data_fetcher - INFO - Fetching data for MA (MA) on 1h timeframe
2026-05-13 08:44:49,423 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,423 - utils.data_fetcher - INFO - Successfully fetched 36 candles for MA
2026-05-13 08:44:49,497 - utils.data_fetcher - INFO - Fetching data for NFLX (NFLX) on 1h timeframe
2026-05-13 08:44:49,497 - utils.data_fetcher - INFO - Fetching data for UNH (UNH) on 1h timeframe
2026-05-13 08:44:49,499 - utils.data_fetcher - INFO - Fetching data for HD (HD) on 1h timeframe
2026-05-13 08:44:49,499 - utils.data_fetcher - INFO - Fetching data for BAC (BAC) on 1h timeframe
2026-05-13 08:44:49,500 - utils.data_fetcher - INFO - Fetching data for DIS (DIS) on 1h timeframe
2026-05-13 08:44:49,541 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,541 - utils.data_fetcher - INFO - Successfully fetched 36 candles for NFLX
2026-05-13 08:44:49,543 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,543 - utils.data_fetcher - INFO - Successfully fetched 36 candles for UNH
2026-05-13 08:44:49,545 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,546 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,547 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.8 minutes old
2026-05-13 08:44:49,548 - utils.data_fetcher - INFO - Successfully fetched 36 candles for BAC
2026-05-13 08:44:49,548 - utils.data_fetcher - INFO - Successfully fetched 36 candles for HD
2026-05-13 08:44:49,548 - utils.data_fetcher - INFO - Successfully fetched 36 candles for DIS
2026-05-13 08:44:51,424 - utils.data_fetcher - INFO - Fetching data for MA (MA) on 4h timeframe
2026-05-13 08:44:51,459 - utils.data_fetcher - INFO - Successfully fetched 45 candles for MA
2026-05-13 08:44:51,485 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,485 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,485 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,485 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:51,485 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:51,485 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,485 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:51,485 - master_brain - INFO - Analysis complete for MA: HOLD (0%)
2026-05-13 08:44:51,486 - master_brain - INFO - Analyzing ADBE on 1h timeframe
2026-05-13 08:44:51,542 - utils.data_fetcher - INFO - Fetching data for NFLX (NFLX) on 4h timeframe
2026-05-13 08:44:51,548 - utils.data_fetcher - INFO - Fetching data for UNH (UNH) on 4h timeframe
2026-05-13 08:44:51,549 - utils.data_fetcher - INFO - Fetching data for HD (HD) on 4h timeframe
2026-05-13 08:44:51,549 - utils.data_fetcher - INFO - Fetching data for BAC (BAC) on 4h timeframe
2026-05-13 08:44:51,551 - utils.data_fetcher - INFO - Fetching data for DIS (DIS) on 4h timeframe
2026-05-13 08:44:51,579 - utils.data_fetcher - INFO - Successfully fetched 45 candles for NFLX
2026-05-13 08:44:51,619 - utils.data_fetcher - INFO - Successfully fetched 45 candles for UNH
2026-05-13 08:44:51,620 - utils.data_fetcher - INFO - Successfully fetched 45 candles for BAC
2026-05-13 08:44:51,657 - utils.data_fetcher - INFO - Successfully fetched 45 candles for DIS
2026-05-13 08:44:51,697 - utils.data_fetcher - INFO - Successfully fetched 45 candles for HD
2026-05-13 08:44:51,744 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,757 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,823 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,816 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,823 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,797 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,835 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,823 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,824 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,823 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:51,824 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:51,836 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:51,836 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,835 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,836 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:51,836 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:51,837 - master_brain - INFO - Analysis complete for NFLX: HOLD (0%)
2026-05-13 08:44:51,837 - master_brain - INFO - Analyzing CRM on 1h timeframe
2026-05-13 08:44:51,836 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:51,837 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,835 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:51,837 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:51,837 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:51,836 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,836 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent3: BUY (50%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent4: HOLD (0%)
